id,bid,user_id,用户昵称,微博正文,头条文章url,发布位置,艾特用户,话题,转发数,评论数,点赞数,发布时间,发布工具,微博图片url,微博视频url,retweet_id,ip
5019047875840800,O7Zwnovss,5253268678,弘道者姬英明,#天水麻辣烫##定西宽粉##甘肃土豆手擀粉##甘肃##天水##天水麻辣烫#欢迎天下朋友L弘道者姬英明的微博视频,,天水·天水市中心广场,,"天水麻辣烫,定西宽粉,甘肃土豆手擀粉,甘肃,天水",2,10,49,2024-04-03 12:15,微博视频号,,"http://f.video.weibocdn.com/o0/qLXuKA0blx08dN0ys48U01041200BLAB0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192005&ssig=IIpwwy%2BNo5&KID=unistore,video",,甘肃
5013577979399859,O5HdXDrkD,2108237403,西铁资讯,#天水麻辣烫#，宝鸡擀面皮来打卡啦，附宝鸡⇌天水车次信息（视频：宝鸡东站马慧夏瑀蒙）L西铁资讯的微博视频,,,,天水麻辣烫,11,59,61,2024-03-19 10:00,微博视频号,,"http://f.video.weibocdn.com/o0/Ur72OzQ1lx08doP8TEZy01041200oIQa0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192005&ssig=vCxgbwdAmd&KID=unistore,video",,
5015676810690889,O6zPb2TJn,1074273855,赵林-甘露公益,九妹打卡麦积山，助力#天水麻辣烫#，#帮甘肃文旅上分#看来家下来火爆的就是#临夏九妹#了！L赵林-甘露公益的微博视频,,,,"天水麻辣烫,帮甘肃文旅上分,临夏九妹",2,19,40,2024-03-25 05:00,甘露公益Android,,"http://f.video.weibocdn.com/o0/3o9EmlOJlx08dxRj6KUM01041200fHP60E010.mp4?label=mp4_720p&template=720x1224.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192005&ssig=%2BB%2FvRorzQ6&KID=unistore,video",,甘肃
5019022062519739,O7YQKazuX,5253268678,弘道者姬英明,我在#天水#欢迎大家来#华夏文明发源地天水，感悟华夏文化之深厚[玫瑰][抱拳][笑脸]吃##天水麻辣烫#感觉华夏美食之甘美,,天水·天水南站,,"天水,天水麻辣烫",1,9,37,2024-04-03 10:32,,"['https://wx2.sinaimg.cn/large/005Jwb9Yly1hodfu0xbswj31400u0wne.jpg', 'https://wx4.sinaimg.cn/large/005Jwb9Yly1hodftykq3tj30u0140jzc.jpg']",,,甘肃
5016870593496234,O74SDeFwS,6392027352,浪味仙官微,串不完，根本串不完#天水麻辣烫#,,,,天水麻辣烫,2,21,38,2024-03-28 12:03,微博网页版,['https://wx2.sinaimg.cn/large/006YAijmgy1ho6kpmu3z2j30rs0rsagc.jpg'],,,上海
5011451605418526,O4NUkmJBA,1523766213,成都发布,【#全国各地麻辣烫你更爱哪一种#？】全国各地不同的麻辣烫，你最爱吃哪一种？#天水麻辣烫#（来源：新华网）美食超话L成都发布的微博视频,,,,"全国各地麻辣烫你更爱哪一种,天水麻辣烫",5,54,29,2024-03-13 13:10,美食超话,,"http://f.video.weibocdn.com/o0/YePEvWuElx08dfzDxsHS01041200rX3y0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192005&ssig=9FkNR7mAW6&KID=unistore,video",,
5015165323709717,O6mwcfz49,1074273855,赵林-甘露公益,#厚道甘肃#已经准备好了。欢迎全国各地的朋友们来天水吃#天水麻辣烫##记录旅行#L赵林-甘露公益的微博视频,,天水,,"厚道甘肃,天水麻辣烫,记录旅行",1,12,16,2024-03-23 19:07,博爱精神超话,,"http://f.video.weibocdn.com/o0/ffkVgpsTlx08dvUCInbW010412017SC90E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192018&ssig=guqr2gP8kq&KID=unistore,video",,甘肃
5017573759911098,O7naLFAkq,1774959895,放哈·FundosaBlog,甘肃麻辣烫及特色美食大PK，甘肃文创非遗市集展销放哈出战了，我们在天水伏羲庙广场，不见不散放哈超话#烦事先放哈##天水##天水麻辣烫##甘肃#,,天水,,"烦事先放哈,天水,天水麻辣烫,甘肃",1,13,33,2024-03-30 10:37,放哈超话,"['https://wx2.sinaimg.cn/large/69cbbd17ly1ho8tbstbnfj22eo37knpe.jpg', 'https://wx3.sinaimg.cn/large/69cbbd17ly1ho8tcydhi7j20u01hcao8.jpg', 'https://wx2.sinaimg.cn/large/69cbbd17ly1ho8tcz2ci0j22dc35sx6p.jpg', 'https://wx4.sinaimg.cn/large/69cbbd17ly1ho8tbxlycej22dc35sx6p.jpg', 'https://wx2.sinaimg.cn/large/69cbbd17ly1ho8td2wb5sj22dc35s4qq.jpg', 'https://wx1.sinaimg.cn/large/69cbbd17ly1ho8td70axwj22dc35shdu.jpg', 'https://wx3.sinaimg.cn/large/69cbbd17ly1ho8tdaqu2jj22dc35s1ky.jpg', 'https://wx1.sinaimg.cn/large/69cbbd17ly1ho8tfg5dhmj22dc35shdt.jpg', 'https://wx1.sinaimg.cn/large/69cbbd17ly1ho8tfl7p9kj22dc35sb2a.jpg']",,,甘肃
5016619913578934,O6Ymjf12K,1116275530,吉圈姐,【你觉得#天水麻辣烫能火到五一吗#？】连日来，甘肃#天水麻辣烫#爆火，那么觉得天水麻辣烫能火到五一吗？你觉得天水麻辣烫会火到五一吗？,,,,"天水麻辣烫能火到五一吗,天水麻辣烫",6,68,250,2024-03-27 19:27,,,,,吉林
5014644244349015,O68XKifnp,5253268678,弘道者姬英明,“日月阳阴两均天，玄鸟不辞桃花寒。”今日春分，昼夜平分，阴阳同平，可以四斋！#圣龙山黄酒#祝贺#天水麻辣烫#出圈顺祝大家仲春欢乐O春分之韵,,北京,,"圣龙山黄酒,天水麻辣烫",4,2,21,2024-03-22 08:36,,,,,北京
5015976781283580,O6HD05nUU,1074273855,赵林-甘露公益,【醉美清水 醉在康养】清水山水灵秀，空气质量优良天数比例长期保持在99%以上，是天然的大公园、大空调、大氧吧，有益于康体养生。 清水地处陇山西南麓，渭河流域北岸，夏无酷暑，冬无严寒，四季分明，气候宜人，素有天水后花园之美誉，得天独厚的康养资源孕育了多样的康养业态。轩辕故里、非子封邑、充国家乡、清水温泉、生态花园、陇上乡村、运动休闲等文化生态旅游和康养旅游品牌独具魅力，是集文化旅游、医养康养、森林避暑、洗浴疗养、休闲度假于一体的康养福地。在这里，邽山牡丹消菌降压、香怡南塬赏花揽景等6个生态功能疗养区让游人春季踏青赏花、夏季避暑休闲、秋季田园采摘、冬季温泉疗养；清水中医药养生文化宣传示范基地康养馆、康养艺术酒店、治未病中医养生馆、体育健身中心集治未病中医养生体验、康养产品研发展销、旅游住宿、赏花览景、茶道养生、轩辕养生宴推广于一体，让游人尽享“春养肝、夏养心、秋养肺、冬养肾、四季养脾胃”的康养生活；森林探险、登山漫步、垂钓攀岩等户外运动体验，让游人远离城市的喧嚣，心灵在湖光山色里得到洗礼；亲水赏花康养之旅、寻根祭祖探寻之旅、民宿风情观光之旅、亲子时光康乐之旅、轩辕故里人文之旅、寻奇探幽生态之旅、采摘赏花农康之旅七条精品旅游线路，让旅客泡“天然氧吧”、听“山泉流韵”、观“牧野风光”、探“人文奇观”、览“自然美景”、过“田园生活”、品“绿色膳食”、购“特色产品”，充分体验亲水之乐、感受赏花之美、品味康养之旅。清水温泉、花舞北山、香怡南塬、邽山生态园、千亩菊花园、治未病中医养生馆一日游、两日游重点旅游环线构建起以县城为中心的全域旅游核心区，形成了“吃、住、行、游、购、娱”全产业链条。（来源@清水融媒体中心）#轩辕故里##天水麻辣烫##厚道甘肃#,,天水,清水融媒体中心,"轩辕故里,天水麻辣烫,厚道甘肃",3,15,14,2024-03-26 00:52,甘露公益Android,"['https://wx4.sinaimg.cn/large/40081e3fly1ho3muq2hd3j20u0140ak2.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3murteeaj20qe0g7wl7.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3mus5cynj20qe0estls.jpg', 'https://wx4.sinaimg.cn/large/40081e3fly1ho3muqmpcnj20qe13qasp.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3mur7m75j20qe0hl43r.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3murjmm3j20qe0eujwx.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3mut1ehjj20qe0hzqc4.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho3musfi48j20qe0du41z.jpg', 'https://wx3.sinaimg.cn/large/40081e3fly1ho3musqbt1j20qe0eyq6z.jpg']",,,甘肃
5011845436410393,O4Y9xqTDr,2451903763,洛阳消防,【#消防队的麻辣烫有多卷#】蓝朋友亲自做的麻辣烫，有豆皮、肉丸子、蟹棒……满满一大锅，又麻又辣味道超棒！想吃的举起小手手~ps：听说#天水麻辣烫#火了，大家有吃过么？还要记得厨房用火不离人哦～L中国消防的微博视频,,,,"消防队的麻辣烫有多卷,天水麻辣烫",10,17,19,2024-03-14 15:15,微博视频号,,"http://f.us.sinaimg.cn/004mD1lblx07tH8da7sY01041200cEEz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192018&ssig=gQCLLb%2Frjm&KID=unistore,video",,
5014311267992772,O60iGxxhG,3659055067,微浪旅行攻略咖,#甘肃捣蒜罐##天水麻辣烫#捣蒜罐，如同魔法棒，点燃甘肃麻辣烫的火爆激情！蒜香四溢，辣味奔腾，舌尖盛宴，引爆味蕾狂欢！L微浪旅行攻略咖的微博视频,,,,"甘肃捣蒜罐,天水麻辣烫",22,13,34,2024-03-21 10:33,微博视频号,,"http://f.video.weibocdn.com/o0/BU11vrHslx08ds9ZXGEE01041200mlCL0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192018&ssig=wHCkP5Y1PO&KID=unistore,video",,山东
5011822971718012,O4Xzj7cVS,6084203417,厂长是关同学,#天水麻辣烫#这个麻辣烫让我感觉有点像东北麻辣拌呢我这个麻辣烫中毒份子，真的有点想去尝尝了，我一直觉得我们长春砂锅麻辣烫才是天花板，最近这个天水麻辣烫竟然这么火,,,,天水麻辣烫,2,22,43,2024-03-14 13:46,干饭人,"['https://wx1.sinaimg.cn/large/006DKHfbly1hnqgzwrnx6j30qo144adv.jpg', 'https://wx3.sinaimg.cn/large/006DKHfbly1hnqh11lgq4j30nc0e6gp5.jpg']",,,北京
5020930210532259,O8Mup2esP,2019732023,黑小花HY,#甘肃天水官方开店卖麻辣烫#｜#天水麻辣烫#｜#天水#真的太喜欢天水了！天贼蓝！人贼热情！麻辣烫/胖子鱼贼好吃！之前去过麦积山了，这次去天水就是纯吃，一天足够！西安到天水高铁🚅特别方便，好多车，我是早上送完孩子去学校直奔高铁站，8:45的🚅，10:13就到啦一出站就看到好多志愿者，乘扶梯下到一楼就能看到麻辣烫专线，人满发车，很快，也有去麦积山的专线麻辣烫专线到市区，直奔胖子鱼排队，我到店门口已经11点多了，登记了电话排了半个多小时就到我们了！巨巨巨好吃！之前看很多游客排队五六个小时，当时还觉得有多少吃嘛要排那么久，吃到后觉得太值了！四合院人巨多，朋友说天水任意一家麻辣烫都好好吃，我们进去打了个卡就在门口坐了免费送游客去景区的观光车，超级方便！志愿者们太太太热情了！伏羲庙门口有表演，人巨多，大门左边就是去麦积山的班车，对面就是天水古城，马路那里就可以拍到天水的小布达拉宫，过往车辆太多，一定要注意安全哦！顺着古城往坡上走，能看到元女麻辣烫，继续往前走就是博物馆，能看到古城的全景，再往前走一段就是玉泉观，天水街道好干净！古城还是建议晚上亮灯后去，更美！晚上8点多的🚅回西安…推荐能带走的🎁：辣椒面，手擀粉，浆水酸奶，醪糟酸奶，胡萝卜汁，杏皮茶等……,,天水·伏羲庙,,"甘肃天水官方开店卖麻辣烫,天水麻辣烫,天水",2,16,40,2024-04-08 16:55,火锅大王Android,"['https://wx4.sinaimg.cn/large/7862aa37ly1hojiic3132j2390260e82.jpg', 'https://wx1.sinaimg.cn/large/7862aa37ly1hojiieuuu1j23k02dc1l0.jpg', 'https://wx2.sinaimg.cn/large/7862aa37ly1hojiigzg4sj2298298b2a.jpg', 'https://wx2.sinaimg.cn/large/7862aa37ly1hojidm0d6kj22dc2dcb2a.jpg', 'https://wx3.sinaimg.cn/large/7862aa37ly1hojidk4piyj229a297hdu.jpg', 'https://wx1.sinaimg.cn/large/7862aa37ly1hojidixeybj22512uq1l0.jpg', 'https://wx1.sinaimg.cn/large/7862aa37ly1hojhyjoc4mj20xt0xtwxb.jpg', 'https://wx1.sinaimg.cn/large/7862aa37ly1hoji0m9xuij22dc2dce83.jpg', 'https://wx1.sinaimg.cn/large/7862aa37ly1hojhyj1wtdj212r0u0k4i.jpg']",,,陕西
5016145981343434,O6M1U5Dui,1074273855,赵林-甘露公益,【麦积优选】麦积优选打卡#天水麻辣烫#为甘肃文旅上分！助力乡村振兴吃天水麻辣烫，游天水麦积#点亮美丽乡村#L赵林-甘露公益的微博视频,,天水,,"天水麻辣烫,点亮美丽乡村",1,18,8,2024-03-26 12:04,微博视频号,,"http://f.video.weibocdn.com/o0/Yyt5A3Wflx08dAeFmm8w01041200N0vs0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192018&ssig=f%2Bb2WmU9Yy&KID=unistore,video",,甘肃
5014283080958045,O5Zze41el,1074273855,赵林-甘露公益,感觉大家共赴一场盛宴，今天看到了甘南藏族自治州帅哥靓女齐声清唱、武山捣蒜罐舞、踩高跷、社火，谁懂啊，甘肃人已经拿出自己最大的诚意盛情款待外地的游客。#厚道甘肃##天水麻辣烫#L赵林-甘露公益的微博视频,,,,"厚道甘肃,天水麻辣烫",1,5,13,2024-03-21 08:41,林子带你去旅行超话,,"http://f.video.weibocdn.com/o0/ZUwf5bPzlx08ds2iXnvy01041201xEGz0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=yEuU9G5PUL&KID=unistore,video",,甘肃
5011886703118135,O4Ze6d5av,1655444627,潇湘晨报,#天水你让我感觉到陌生#【甘肃天水麻辣烫爆火！当地连夜刷墙、修路、擦栏杆迎接游客】近日，甘肃天水麻辣烫刷屏了，网红博主、游客们甚至不远千里，“坐高铁去天水吃麻辣烫”。据新华社报道，天水大街小巷的麻辣烫店门口排起“长龙”，里三层、外三层，水泄不通，场面相当壮观。当地连夜刷墙、改厕所、连路上的栏杆都不放过，一节一节刷得锃亮，就连铺的砖缝里的土都填上了。机场、车站有车辆免费接送游客，公交甚至还推出“麻辣烫专线”，丰富游客一站式“逛吃”体验。#天水麻辣烫#L潇湘晨报的微博视频,,天水,,"天水你让我感觉到陌生,天水麻辣烫",1,15,13,2024-03-14 17:59,微博视频号,,"http://f.video.weibocdn.com/o0/EnN3HwPmlx08dhumXhV6010412008CZK0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=%2FoENoXuebc&KID=unistore,video",,
5015793269998161,O6CR0FWYF,5627430319,最IN天水,#吃麻辣烫的正确姿势# 来了！#天水麻辣烫##中国最香的麻辣烫在天水#@赵林-甘露公益L最IN天水的微博视频,,天水,赵林-甘露公益,"吃麻辣烫的正确姿势,天水麻辣烫,中国最香的麻辣烫在天水",2,2,11,2024-03-25 12:42,天水超话,,"http://f.video.weibocdn.com/o0/H0o01AoTlx08dyGpS4eA01041200glln0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=mSokpbZu7e&KID=unistore,video",,甘肃
5013540226469916,O5Gf4r97u,1074273855,赵林-甘露公益,#天水麻辣烫#越看越饿！太想吃了！一起去天水吃麻辣烫吧！#全国麻辣烫大pk#L赵林-甘露公益的微博视频,,,,"天水麻辣烫,全国麻辣烫大pk",1,18,33,2024-03-19 07:30,甘露公益Android,,"http://f.video.weibocdn.com/o0/cSAdMAcAlx08dofefRYs01041200dQN50E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=AUY06tkVbU&KID=unistore,video",,甘肃
5011980523930816,O51FqguAg,2713866045,会火大叔,除了麻辣烫，天水特色早餐也是能馋哭！#甘肃麻辣烫出圈离不开3个字##天水麻辣烫#L会火大叔的微博视频,,,,"甘肃麻辣烫出圈离不开3个字,天水麻辣烫",5,3,36,2024-03-15 00:12,微博视频号,,"http://f.video.weibocdn.com/o0/bljeQ2Jnlx08dhTYfY1i01041200JBD20E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=heBa8K4BF4&KID=unistore,video",,浙江
5012538389168343,O5gbcCt6v,2039753857,CCTV4,【#甘肃麻辣烫火了炊事班申请出战#】最近，甘肃麻辣烫火了！来自武警甘肃总队平凉支队的军营麻辣烫申请出战~网友：是谁又被馋哭了我不说#天水麻辣烫#（记者王治国）L央视军事的微博视频,,,,"甘肃麻辣烫火了炊事班申请出战,天水麻辣烫",3,0,15,2024-03-16 13:09,微博视频号,,"http://f.video.weibocdn.com/o0/UB0C1Urolx08dkcNU74s01041200l1wG0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=ygBpFTLzqh&KID=unistore,video",,
5016401584586812,O6SGajfeQ,1074273855,赵林-甘露公益,网红达人美朵花吉说甘肃麻辣烫我们有个共同的家叫甘肃！#甘肃天水麻辣烫##天水麻辣烫##帮甘肃文旅上分#L赵林-甘露公益的微博视频,,天水,,"甘肃天水麻辣烫,天水麻辣烫,帮甘肃文旅上分",29,65,59,2024-03-27 05:00,微博视频号,,"http://f.video.weibocdn.com/o0/MW5gwUBFlx08dARKJdK001041200onTq0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=BEKxgztZtw&KID=unistore,video",,甘肃
5016499365088870,O6VdSllQy,1074273855,赵林-甘露公益,#甘肃多所高校食堂为学生安排天水麻辣烫#【学生想吃天水麻辣烫？甘肃多所高校食堂：安排！】一碗麻辣烫，火了一座城满满的油泼辣子食材丰富、色泽光亮、油润咸香让甘肃天水麻辣烫爆火“出圈”我省部分高校食堂近期推出了“高校专属麻辣烫”一份来自高校食堂里的“天水麻辣烫”其背后不仅蕴含了学校对广大学子无微不至的关心爱心更彰显了高校助力打造“甘味”品牌的责任担当在我们的评论区留下你所在的学校美食吧~（来源：@甘肃青年）#天水麻辣烫##厚道甘肃#,,,甘肃青年,"甘肃多所高校食堂为学生安排天水麻辣烫,天水麻辣烫,厚道甘肃",33,11,8,2024-03-27 11:28,微博网页版,"['https://wx2.sinaimg.cn/large/40081e3fly1ho5e2zrukrj20ew0hvn6o.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho5e2zrolwj20ev0ha7bz.jpg', 'https://wx3.sinaimg.cn/large/40081e3fly1ho5e2zypvaj20f00inqcm.jpg', 'https://wx3.sinaimg.cn/large/40081e3fly1ho5e2zt0sjj20f00ms49s.jpg', 'https://wx4.sinaimg.cn/large/40081e3fly1ho5e2zrlyoj20ex0fqagt.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho5e2zs7f2j20f50fqqb0.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho5e2zrlx1j20ev0gh0zc.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho5e2zqdefj20f20g9afs.jpg', 'https://wx1.sinaimg.cn/large/40081e3fly1ho5e2zrme5j20ew0gv456.jpg']",,,甘肃
5018835877367441,O7U0ruUBH,1723514521,宜邪亦正,【视频丨我们的麻辣烫】我们所有的努力，不仅仅是为了这一波浪潮，流水不争先，争的是滔滔不绝。我们有理由相信，那些循着美味踏上这片土地的人们，终将会因它那西北罕见的秀丽，和丝路古道的厚重而倾倒。@奔流新闻#厚道甘肃##天水麻辣烫##帮甘肃文旅上分#L奔流新闻的微博视频,,,奔流新闻,"厚道甘肃,天水麻辣烫,帮甘肃文旅上分",1,37,41,2024-04-02 22:13,微博视频号,,"http://f.video.weibocdn.com/o0/E6Yi3Q6vlx08dLUn9QzS01041207aoD70E030.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=Z5okx1CV8c&KID=unistore,video",,甘肃
5016431786461270,O6TsSr6S2,1074273855,赵林-甘露公益,麻辣烫到底怎么吃才更香？#吃麻辣烫的正确姿势##天水麻辣烫##帮甘肃文旅上分#L赵林-甘露公益的微博视频,,天水,,"吃麻辣烫的正确姿势,天水麻辣烫,帮甘肃文旅上分",76,89,104,2024-03-27 07:00,微博视频号,,"http://f.video.weibocdn.com/o0/FcHJ5DfFlx08dASkh1GE0104120072XU0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192031&ssig=5i7hsy35Ql&KID=unistore,video",,甘肃
5011801972408787,O4X1ra6Dp,3703679100,今日张店,#天水麻辣烫#甘肃麻辣烫，随机馋哭一个外地人看着红彤彤的油泼辣子，真是太香啦！#有爱张店##张店小二#（传说中的波仔）L今日张店的微博视频,,,,"天水麻辣烫,有爱张店,张店小二",72,72,99,2024-03-14 12:22,微博视频号,,"http://f.video.weibocdn.com/o0/NXIPDu2xlx08dh7fiqvu01041201eHke0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=1BmnRA0G%2Fa&KID=unistore,video",,
5011796643025981,O4WSQcHc9,1074273855,赵林-甘露公益,【天水不止是麻辣烫，还有让你流连忘返的天水旅游】来天水，不止是为了吃一口火遍全网的天水麻辣烫。在天水还能感受到浓厚的文化氛围和优美的自然风光，相信天水一定会让你流连忘返。在天水，你要安排个三四天时间，除了吃热辣滚烫的麻辣烫，还可以去看看中国四大石窟之一的麦积山，人文始祖伏羲庙，百年天水古城，渭南镇的卦台山。在街亭泡个温泉。也可以去清水县赵充国陵墓，甘谷大象山、武山水帘洞、秦安的大地湾遗址等景区游玩！你的时间够用吗？#天水麻辣烫准备走向世界了##厚道甘肃##天水麻辣烫#L赵林-甘露公益的微博视频,,天水,,"天水麻辣烫准备走向世界了,厚道甘肃,天水麻辣烫",45,48,67,2024-03-14 12:01,微博视频号,,"http://f.video.weibocdn.com/o0/6kbLLNfrlx08dh5Ndl1K01041200JjY60E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=bVZGWYe68Y&KID=unistore,video",,甘肃
5010664029948801,O4tq2FK8x,1074273855,赵林-甘露公益,天水麻辣烫绝了天水清水县热情上阵#火出圈的天水麻辣烫##天水麻辣烫##天水麻辣烫真香#L赵林-甘露公益的微博视频,,天水,,"火出圈的天水麻辣烫,天水麻辣烫,天水麻辣烫真香",5,28,30,2024-03-11 09:01,微博视频号,,"http://f.video.weibocdn.com/o0/GeLfic9vlx08dburfJjW01041200C1Ny0E010.mp4?label=mp4_720p&template=720x1284.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=Dg49dI17fv&KID=unistore,video",,甘肃
5017784452907534,O7sEBccnI,1074273855,赵林-甘露公益,兰州太平鼓震撼“出征”，助力#天水麻辣烫##兰州市助力天水麻辣烫##焕新非遗计划#L赵林-甘露公益的微博视频,,,,"天水麻辣烫,兰州市助力天水麻辣烫,焕新非遗计划",6,10,24,2024-03-31 00:35,林子带你去旅行超话,,"http://f.video.weibocdn.com/o0/Dj33GyYjlx08dHrMBhLq01041200rZ5q0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=QFNmqU0066&KID=unistore,video",,甘肃
5011833415010709,O4XQ9l1vT,2639360335,旅游来了,【#想去甘肃的心达到了顶峰#】甘肃7家5A级景区里，你最想打卡的是______#是时候去甘肃旅游了##天水麻辣烫#甘肃你最想去打卡的AAAAA级景区是？,,,,"想去甘肃的心达到了顶峰,是时候去甘肃旅游了,天水麻辣烫",11,21,1360,2024-03-14 14:27,微博网页版,,,,北京
5011819556508421,O4XtNrj8x,3576879190,凤球唛调味品,#天水麻辣烫#如果阿凤把竹签拿掉能装一下麻辣烫吗？今日推荐的是麻辣烫近亲【钵钵鸡】：食材：鹌鹑蛋，海带结，鸡胗毛肚等一切喜欢的食材；调味料：盐，味极鲜，凤球唛辣鲜露，香油，花椒油，辣椒油；做法：食材烫熟后用竹签串好汤底加入盐，味极鲜，辣鲜露以及香油、麻油、红油，再撒上白芝麻，将串好的食材放入锅中浸泡即可；麻和辣是每个人都逃不掉的美食！阿凤今天推荐的这道菜麻而不腻，辣香浸人，你也和好友一起动手做做看吧！,,,,天水麻辣烫,9,9,38,2024-03-14 13:32,品牌号,"['https://wx2.sinaimg.cn/large/9b7f515dly8hnqghr90hpj21o02yoqv5.jpg', 'https://wx3.sinaimg.cn/large/9b7f515dly8hnqginorirj20u01hcatt.jpg', 'https://wx1.sinaimg.cn/large/9b7f515dly8hnqgiok296j20u01hcwrq.jpg', 'https://wx2.sinaimg.cn/large/9b7f515dly8hnqgipa003j20u01hcdsp.jpg', 'https://wx1.sinaimg.cn/large/9b7f515dly8hnqgiqgx8mj20u01hc4ns.jpg', 'https://wx2.sinaimg.cn/large/9b7f515dly8hnqghss91hj21o02yonpd.jpg', 'https://wx4.sinaimg.cn/large/9b7f515dly8hnqghv5f4jj21o02yonpd.jpg', 'https://wx3.sinaimg.cn/large/9b7f515dly8hnqgirks39j20u01hctvx.jpg']",,,广东
5011818311061745,O4XrN4scV,2806856567,宇晞公益小助理,#天水美食#@肖宇梁Rainco给你推荐甘肃美食——天水呱呱🐸有幸在当地尝过看着很辣但其实我觉得不辣😋好想吃#天水麻辣烫#,,,肖宇梁Rainco,"天水美食,天水麻辣烫",1,11,39,2024-03-14 13:27,iPhone客户端,"['https://wx3.sinaimg.cn/large/a74d3b77ly1hnqg7nv7kwj21io0u011a.jpg', 'https://wx2.sinaimg.cn/large/a74d3b77ly1hnqgen8c3sj20xo0tcgts.jpg', 'https://wx1.sinaimg.cn/large/a74d3b77ly1hnqgih5rt4j20u00z0am2.jpg', 'https://wx2.sinaimg.cn/large/a74d3b77ly1hnqgbaiuvyj20o20p8wgq.jpg']",,,安徽
5012914845517325,O5pYon9j7,1074273855,赵林-甘露公益,【甘肃麻辣烫，在家也能做】甘肃麻辣烫走进会宁张家岔村，让村民吃到地道的甘肃麻辣烫！#全国麻辣烫大pk##天水麻辣烫##厚道甘肃#L赵林-甘露公益的微博视频,,白银·张家岔村,,"全国麻辣烫大pk,天水麻辣烫,厚道甘肃",41,40,54,2024-03-17 14:04,甘露公益Android,,"http://f.video.weibocdn.com/o0/x3auJYG5lx08dm0VWMOA01041200Hozu0E010.mp4?label=mp4_720p&template=720x1280.24.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=pEBkIw1ZCx&KID=unistore,video",,甘肃
5016956278672410,O776PAo5A,7530180427,菊厂阿华,来华为食堂吃#天水麻辣烫#啦！L菊厂阿华的微博视频,,,,天水麻辣烫,2,4,34,2024-03-28 17:44,微博视频号,,"http:https://ad.us.sinaimg.cn/o0/uJkoo20ilx08dDNMQxII01041200bbXl0E010.mp4?label=mp4_720p&template=1280x720.25.0&ori=0&ps=1BVp4ysnknHVZu&Expires=1713192045&ssig=P7J%2BHyCQwR&KID=unistore,video",,北京
